title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,good,5,S P,2025-06-25 09:14:27,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,엄청 오랜만에 케이크 들어왔는데 전부 유료네요,4,구남수,2025-06-22 12:39:19,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,굿,5,용마,2025-06-22 04:11:25,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,화면이 안 뜹니다. 로딩바만 돌아가고 첫화면이 안 떠요. 와이파이 환경 테스트 해보시길...,5,김승준,2025-06-19 00:21:51,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,굿,5,이재용,2025-06-17 10:58:46,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,세심한 인터페이스,5,일상의소리,2025-06-16 17:03:43,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,좋아하는 앱이라 유료이용 중이에요 다 좋은데 어플사용하는데 있어 조금 더 기능이 있었으면해서 리뷰남겨요 저는 드릴 기능 잘 이용하는데요 영어자막으로 보다 한영자막으로 전환하는게 불편해요 좀 편하게 되면 좋겠어요,5,J J,2025-06-15 18:41:18,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,"케이크 이용을 4년 이상 했는데요. 뭐랄까? 요즘 점점 질리네요. 원래 외국어 공부라는 게 반복이니 질리는 건 어쩔 수 없고, 이리된 게 제 환경 문제일 수도 있지만, 확실한 건 케이크로는 목표의식이나 영어향상을 확인하며 성취감을 갖고 공부하기가 쉽지 않아 생긴 문제 같아요. 어린왕자 완독 상품도 구입했으나, 제가 생각한 것과 달라 이래저래 실망스럽고 지금 2년치 끊고 이용하는 중이지만 아마도 이번 이용권이 다하면 더 이상의 연장은 깊게 고민해 봐야 할 거 같습니다.",2,Ye Hm,2025-06-13 23:49:23,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,쉽고재밌어요,5,송고은,2025-06-13 11:17:20,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,질문 드립니다. 1. ai tutor 는 성우가 한명뿐인가요? 2. 결제가 필수인가여? 광고 등 무료로 이용가능한 방법 있는지?,1,ksmlmlv,2025-06-12 14:59:28,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
